Time,Value
2438,-0.78221870645491
2439,-0.337598961059376
2440,-1.66628490989184
2441,-2.77908021254514
2442,-2.65387819199287
2443,-1.15575621412345
2444,-1.37682888910788
2445,-1.3656622529646
2446,1.1031508181099
2447,1.83764655404226
2448,1.43368277633501
2449,0.537359624222481
2450,1.17550534841362
2451,2.01125279961305
2452,1.57270002935848
2453,2.41536785353641
2454,4.13600773223157
2455,5.91900946209352
2456,4.87030989654453
2457,3.7903349873835
2458,4.12377862690505
2459,4.87841076162927
2460,4.17591527521588
2461,5.83163202856909
2462,5.11763321565655
2463,6.66669390183975
2464,7.69492932783396
2465,6.99665332986497
2466,5.08319800173429
2467,3.82664832803796
2468,2.36065563677882
2469,2.25237080790729
2470,2.57975397451242
2471,2.41211047277328
2472,0.444081368320781
2473,0.377746411337093
2474,2.00268065849699
2475,2.75482330291683
2476,3.34715014828087
2477,1.74717978456356
2478,0.271950166418784
2479,1.05989466005144
2480,1.45630412517443
2481,1.25998672746641
2482,1.30765166274964
2483,0.479730903576606
2484,0.700302175495011
2485,0.08751459464493
2486,-1.66740433538285
2487,-1.71933639917773
2488,0.444994222471374
2489,0.067758939743726
2490,-1.90906940807537
2491,-1.88616376623481
2492,-1.95778412412401
2493,-1.78175274251228
2494,-1.48404694229723
2495,-0.985606975437582
2496,-1.24696875525961
2497,-2.14007822808629
2498,-0.527940146065498
2499,0.025449000214416
2500,-1.01781633500997
2501,-0.38786394568488
2502,-0.960410413988142
2503,-0.393884030748748
2504,0.037735194810892
2505,1.30481725492754
2506,1.06866619514484
2507,0.570735338115513
2508,0.99727743943068
2509,1.0880482484275
2510,1.01565040539505
2511,0.934057309342553
2512,1.50491208981517
2513,0.123342263086098
2514,1.21184481129777
2515,0.968621632495348
2516,1.61639870915677
2517,1.80565776015352
2518,3.62039533231252
2519,4.6108764512188
2520,5.87894123155464
2521,4.73817438158588
2522,5.27134549363985
2523,4.22484752928282
2524,5.05274449429024
2525,3.67493820084996
2526,5.40019859584577
2527,3.61065821624208
2528,3.92022129483641
2529,4.77861339375021
2530,3.91459220617204
2531,4.35374530985404
2532,3.04140890100723
2533,2.37054890221229
2534,2.63281445592257
2535,3.10346568898038
2536,3.7701279492072
2537,3.83707276326705
2538,4.17382591730641
2539,3.52094865608138
2540,2.83719409107028
2541,4.57201028627629
2542,3.76134992485063
2543,4.14745488659367
2544,4.63246277887624
2545,3.02608722727872
2546,3.75289859580255
2547,6.80859436883395
2548,5.17390489892227
2549,3.43377716941249
2550,1.53463737595633
2551,0.136148315751259
2552,-0.064358905579822
2553,1.34889297615237
2554,1.38511504590785
2555,0.427267347356423
2556,-2.54964048017181
2557,-1.91545280570555
2558,-3.79656907299213
2559,-2.97563232945667
2560,-4.6335722874188
2561,-4.41032137806337
2562,-4.10208900022661
2563,-6.21432229558775
2564,-6.25076059425693
2565,-4.56457777827157
2566,-4.9058924942263
2567,-3.68523280088802
2568,-2.15597301952145
2569,-3.06487969106398
2570,-2.0341671487173
2571,0.322896942876758
2572,0.953464217863566
2573,1.06642966361938
2574,2.41226145141682
2575,2.01386256083249
2576,1.21282102597077
2577,0.438721247879424
2578,0.143920995028366
2579,-1.02188664316701
2580,-1.0314954559591
2581,-2.35645637310003
2582,-3.47974674682583
2583,-2.72329733021092
2584,-3.2811017503317
2585,-1.69200729131755
2586,-2.5283112566402
2587,-2.1060801284553
2588,-2.27806977436544
2589,-1.74708638951404
2590,-1.49969532223619
2591,-0.794542596112341
2592,-0.838388183054897
2593,-0.5342097827636
2594,-0.489624363537261
2595,-0.968400885714987
2596,0.573239148014845
2597,0.485184678101616
2598,-0.717093772164121
2599,2.14602444487874
2600,0.090449878341418
2601,-1.13184339635155
2602,-1.79423973367531
2603,-1.54654965885617
2604,-1.87630051081743
2605,-1.73885141792034
2606,-3.63973188753988
2607,-1.871546409747
2608,-0.679215172131817
2609,-0.545076977147565
2610,-0.447452846180956
2611,-2.2768139978926
2612,-2.73787405570612
2613,-2.18546735642969
2614,-1.2600707461932
2615,-0.348988062521187
2616,-0.533979861882357
2617,1.00713343292197
2618,-0.679868427377967
2619,0.351887176420219
2620,0.3047874329608
2621,0.231227315750043
2622,1.47314655418067
2623,0.771533901514893
2624,-1.39267534125352
2625,-1.79660784417162
2626,0.26688056092883
2627,-1.11873637414574
2628,-2.07982509849886
2629,-2.6259067065432
2630,-1.62745372599444
2631,-1.20267395487175
2632,-1.43501133103994
2633,-0.259487002848691
2634,-0.141907177789852
2635,0.026183459306637
2636,0.641044390624242
2637,-0.067322917605206
2638,1.82474294462029
2639,2.24621363292176
2640,2.2298451638632
2641,3.25433915487894
2642,3.37795460683548
2643,1.84679091673944
2644,2.0270026666517
2645,2.23775878247945
2646,0.962357621159975
2647,1.10083358188346
2648,-0.455827121263078
2649,0.438036586329299
2650,-1.07953706272628
2651,-2.13051475605604
2652,-1.38993142963342
2653,-0.300306355756121
2654,-0.064627652510927
2655,-1.24149840373594
2656,-1.20797966066081
2657,0.26076113433137
2658,1.35705011431639
2659,2.19209792228437
2660,1.37835103900236
2661,2.67384143719417
2662,1.75851283532586
2663,1.93589628791568
2664,0.778307489393832
2665,1.05574779411739
2666,0.871252518859392
2667,1.24070126193357
2668,2.40783965304712
2669,0.767831398027487
2670,0.82362622905188
2671,-0.468468460035291
2672,-0.13109608563292
2673,-0.886499061102038
2674,0.367742378887382
2675,-0.480972444739474
2676,-1.82901609452366
2677,-2.6467078755761
2678,-3.13408221962791
2679,-2.22353230413731
2680,-2.67889307519799
2681,-4.88610863267684
2682,-3.959438145657
2683,-3.35812633300488
2684,-3.56140651011538
2685,-3.27747475791867
2686,-2.7215393140514
2687,-2.04453821050001
2688,-1.17815396678533
2689,-1.66171133033332
2690,-2.08913201232052
2691,-3.34992114027095
2692,-2.83897716222109
2693,-2.5976398822725
2694,-3.85653357081597
2695,-3.90211812838457
2696,-2.48897875512337
2697,-1.39999608103665
2698,-1.1602634627152
2699,-0.410961001062506
2700,1.01881301053432
2701,2.24308281923207
2702,2.20442900088839
2703,2.14426409611311
2704,2.19155007677275
2705,1.29292258558373
2706,0.934391584932803
2707,1.63289779144581
2708,3.52609238728816
2709,1.67602561644326
2710,1.22565339433405
2711,1.48389014620962
2712,0.324410310263634
2713,-0.755049084036348
2714,-2.21507999238327
2715,-2.25047416529201
2716,-3.14842524873617
2717,-1.4236361827692
2718,-1.36022600283505
2719,-1.10597748253112
2720,-1.0322271966746
2721,-1.63345682214345
2722,-2.30298898998435
2723,-1.2272906631522
2724,1.50021080601695
2725,0.804033487462408
2726,1.9065210140868
2727,1.11915253747805
2728,-1.4349160986375
2729,0.471086378207387
2730,-0.16227007238043
2731,0.505654441053707
2732,1.15862863803413
2733,0.41638066101843
2734,-1.03840588612703
2735,-1.67151107894815
2736,-1.80841544449005
2737,0.738249554162246
2738,1.71683307783451
2739,1.80942943573687
2740,1.37115770228049
2741,1.75237870409774
2742,0.569967684643307
2743,0.430808655995922
2744,1.34315802020139
2745,-0.059027302999668
2746,-0.754047802920648
2747,-1.61003118020819
2748,-1.05999315776859
2749,-1.76837450660481
2750,-3.56830849597752
2751,-1.30699800166881
2752,-0.274076983154991
2753,1.08382516340785
2754,1.76599858237672
2755,0.958747720307277
2756,0.006498217570611
2757,-0.258643162020584
2758,0.486673869563423
2759,0.342291643466293
2760,-0.947641867490534
2761,-0.145790732716836
2762,-0.658159157184854
2763,-1.2318008033015
2764,-2.21243080994201
2765,-1.95258748266785
2766,-1.95670209300303
2767,-1.60728965942554
2768,-0.127535656905165
2769,-0.04639133413644
2770,-0.151217757236537
2771,-0.428031643823742
2772,-0.180092145239984
2773,1.0808583037994
2774,1.64295000068336
2775,-0.873882636017242
2776,-1.01277776343357
2777,0.356889998816923
2778,0.613530708794692
2779,0.770042479855572
2780,2.78280374815445
2781,3.86946388932019
2782,4.54745624319635
2783,4.87008124919319
2784,4.84868116160717
2785,2.64547630745502
2786,2.69762807225373
2787,1.30096872036351
2788,2.03921427585486
2789,2.02049730935488
2790,1.10151652318932
2791,0.596828928804924
2792,0.591702666829214
2793,1.35318322279369
2794,2.0558504223504
2795,2.04204557725363
2796,2.06911054043815
2797,2.80177224990518
2798,0.848254708421537
2799,0.607261119762396
2800,0.113537652648249
2801,-0.168691687379578
2802,-1.48256416096534
2803,-2.37449095645992
2804,-2.94233582595531
2805,-1.91002953371293
2806,-0.439342628175168
2807,-0.358910989653194
2808,0.936779041272092
2809,2.03303083137251
2810,2.56057363448756
2811,3.01388109301452
2812,2.70149275259671
2813,2.11746157220636
2814,1.37953925058586
2815,1.01370914969995
2816,1.30148102443787
2817,3.33653335890298
2818,3.90842636619532
2819,3.00241311177206
2820,4.49135620630051
2821,4.13895674779805
2822,6.37706188666728
2823,6.4194385688724
2824,6.51803125018994
2825,6.94423869402863
2826,7.36837411983872
2827,7.9548535987976
2828,8.50347184602696
2829,7.25738393480602
2830,6.32359250392595
2831,5.10734635807549
2832,4.66904735812248
2833,3.32716035334193
2834,1.64070954531695
2835,0.422807165360589
2836,0.849183031968978
2837,0.552899118804017
2838,-1.35996908639854
2839,-1.75364131986022
2840,-2.57101028275007
2841,-1.49733351470478
2842,-1.26479115531279
2843,0.024338358453421
2844,0.859618334037163
2845,-1.18212957276605
2846,-1.74203046045946
2847,-1.42115741808797
2848,-0.697848599270929
2849,1.20934291326483
2850,1.53382295187137
2851,0.885738766515825
2852,-0.657700849110953
2853,-0.16079134192513
2854,2.09665336577532
2855,1.60999553442982
2856,2.01342436715287
2857,1.75967189226708
2858,0.989830179792451
2859,2.62711321696072
2860,3.69979419038333
2861,5.35172898634442
2862,4.72732279852747
2863,4.09935497606488
2864,2.46373127418486
2865,3.31767988210573
2866,2.26633829805533
2867,3.11655304647849
2868,2.91980691232053
2869,0.673352269840016
2870,0.353041461662053
2871,1.83868785921589
2872,2.64127677328758
2873,1.71178333324932
2874,0.968275659761678
2875,1.53184362692365
2876,2.77413136524819
2877,3.93607993615983
2878,1.89307708482252
2879,1.85221774895642
2880,2.11797205245587
2881,1.84120725015088
2882,1.59097960086555
2883,1.17981364941938
2884,1.80744010629648
2885,3.03523129254895
2886,4.40333016573412
2887,3.84634073649607
2888,1.88290552762649
2889,1.43719456849413
2890,1.70744963595745
2891,2.8405269650931
2892,4.04898646810082
2893,4.12471110753247
2894,2.45868997692344
2895,3.602251131876
2896,1.71214473399245
2897,1.6514484489326
2898,1.25312460323232
2899,1.48241835840448
2900,2.58127990202148
2901,4.63505208990648
2902,4.73996839987364
2903,6.11844204932679
2904,3.99347623310147
2905,5.69746204610443
2906,2.51963998020854
2907,3.8771094915511
2908,4.24289240820506
2909,6.27345743914959
2910,3.74446618295634
2911,2.9086108440776
2912,2.38042593826023
2913,2.62408911338588
2914,2.25694334925297
2915,0.964316828826069
2916,0.137052847533131
2917,-0.850325552870748
2918,-0.758222701297089
2919,1.56123370151121
2920,2.21293783328201
2921,1.13366422190305
2922,2.65607229000143
2923,0.996218259142231
2924,2.16864491617373
2925,2.17678294357938
2926,1.08721585889924
2927,-0.315158265615548
2928,-1.49106204398802
2929,0.882656019810937
2930,0.882426880529592
2931,1.24770955317891
2932,3.45818642508809
2933,3.23274461390588
2934,3.0117000619035
2935,2.85130684246489
2936,3.3073804343118
2937,2.04240705303812
2938,2.0666564580031
2939,2.18489317509383
2940,3.29466676547058
2941,2.99360498171595
2942,4.55010988966185
2943,5.3097922447588
2944,5.33874376373594
2945,6.82523256973484
2946,6.49463376971787
2947,5.68744059590157
2948,3.55046460283715
2949,2.34854725634949
2950,0.473642534453072
2951,-0.003684009019051
2952,-0.244268725767202
2953,-0.731750096650507
2954,-1.02320358821137
2955,-2.18381338343807
2956,-2.82175908576055
2957,-1.55916366246217
2958,-1.52247905302644
2959,-0.192057558446602
2960,-0.134723467617618
2961,-1.77699816210241
2962,-2.54903586597085
2963,-2.5113893849776
2964,-1.73716401829418
2965,-0.295774810261196
2966,-1.12572790502939
2967,0.829477406032526
2968,0.42941576129157
2969,2.19924009888002
2970,1.24665960242231
2971,0.574174828225279
2972,0.292439804190117
2973,1.47359889298108
2974,-1.22703495199737
2975,0.480610269594518
2976,0.80653598445664
2977,0.059839454194679
2978,0.276057327134576
2979,0.206877123562378
2980,1.1239061550932
2981,0.362581159138703
2982,0.17958209007308
2983,-0.827604748454854
2984,-1.10844967193844
2985,-0.622977804658458
2986,0.546051076924582
2987,0.736977109372534
2988,-1.09859578067223
2989,-1.05878312584104
2990,-1.67021215802622
2991,-0.99903942202516
2992,-0.418424734975806
2993,-0.589236280695165
2994,-0.137904181442018
2995,1.36994628032184
2996,1.43581548678195
2997,1.59035996152266
2998,1.32061358651386
2999,1.7830260785102
3000,0.170361284106142
3001,-0.429307283658724
3002,-0.501997763553176
3003,-0.222610752024267
3004,0.867295244685983
3005,0.338293009793204
3006,2.16288376793321
3007,0.999509640695523
3008,0.53179147851254
3009,-0.706874867901289
3010,0.475196407757895
3011,-0.213837364297591
3012,0.22135336231437
3013,1.01005415254851
3014,0.410330859313512
3015,-1.06477222570155
3016,-1.28975547070864
3017,-0.276858687171462
3018,1.05512965384212
3019,1.7863629345066
3020,-0.121392052606912
3021,1.01760426127551
3022,0.767181084205345
3023,-0.962022013886105
3024,-0.320819816044829
3025,-1.55099023881926
3026,-1.91089594748571
3027,-3.95472843986052
3028,-3.36411686766576
3029,-2.74681356621214
3030,-3.84234978308231
3031,-4.48181455210296
3032,-4.87567657433243
3033,-3.86823212560388
3034,-2.27859993833462
3035,-1.04416863458099
3036,-1.81838324562466
3037,-2.80957146821132
3038,-1.6598133823013
3039,-2.66867063604539
3040,-1.5201908975168
3041,-2.20221798026749
3042,-1.48794703819593
3043,-0.901881867405941
3044,-0.922424931392634
3045,-1.75027936183816
3046,-1.2820582733443
3047,0.624964573284338
3048,-1.03405364631043
3049,-1.28783599318744
3050,-1.85816578403242
3051,-1.84501361559314
3052,-0.422843674703381
3053,-0.81806499588524
3054,-0.746074141409794
3055,-0.212519938176564
3056,-1.24491160154174
3057,-1.11696071656511
3058,-1.60523187407321
3059,-1.82464880877123
3060,-1.05314166556121
3061,-1.7832506655305
3062,-0.942388888754895
3063,-0.557046262866511
3064,-0.541667269015838
3065,0.094294358898237
3066,1.07061623185556
3067,0.558300053153573
3068,1.09731721517663
3069,0.599876162889289
3070,0.413441116661378
3071,0.065053541643792
3072,-1.67739681177935
3073,-2.62784093906303
3074,-1.96321533690788
3075,-0.74002720841122
3076,0.596561598707636
3077,1.2649139038108
3078,0.8372529532741
3079,2.2597270393383
3080,1.25450230107125
3081,1.05466483224526
3082,1.82607116463187
3083,1.90638904788732
3084,3.14110794438562
3085,3.39027068881255
3086,2.04068340738205
3087,0.859048187357795
3088,0.466577660740659
3089,-0.76649175946802
3090,-0.74841485741416
3091,-1.57407448317852
3092,-1.35260775311957
3093,-1.44273866272709
3094,-1.67603558607646
3095,-1.8507900624372
3096,-1.23226665109247
3097,0.218030053871367
3098,0.035252562387445
3099,1.60931928894784
3100,2.70651790785808
3101,0.865977074186283
3102,2.07806747383046
3103,0.71262672631005
3104,0.721187809094361
3105,2.75029458970448
3106,3.239893235037
3107,4.37273905839342
3108,3.87545468512205
3109,4.10064038303388
3110,4.06867968077969
3111,3.11497374722621
3112,1.60776758422391
3113,1.23519607288388
3114,0.108866547370631
3115,-0.530870518038712
3116,0.658864172354864
3117,0.221667661398484
3118,0.221344290415704
3119,0.467763765881995
3120,1.1053853681709
3121,1.90006578225492
3122,3.01713447437936
3123,2.41344034672014
3124,1.75547641199532
3125,0.984634404634261
3126,-0.12389132609224
3127,-0.676363111971577
3128,0.283470796839324
3129,-1.51432219990695
3130,-0.962763207536244
3131,0.484684521191161
3132,0.751964643732147
3133,0.680584496880514
3134,-0.490247040073525
3135,-1.37852943376652
3136,-1.06149770270545
3137,-1.20179893635188
3138,-0.39817827710045
3139,0.724142062864137
3140,-0.770351661280572
3141,-1.42844472684708
3142,-0.35612353262511
3143,1.0143904645542
3144,1.19727411768021
3145,3.07307750703714
3146,3.17303899679037
3147,3.78682576377639
3148,4.39894002096155
3149,3.75395303859078
3150,2.34667631029744
3151,3.68879564640944
3152,3.34292112674636
3153,2.36463127243198
3154,2.66980695503672
3155,2.03754755924576
3156,0.95337064710563
3157,1.47723199349083
3158,1.92549979903969
3159,2.8298996845996
3160,4.85707409037352
3161,4.1866678967812
3162,3.59972347393206
3163,2.417041927613
3164,1.47554362710414
3165,3.17812727323912
3166,3.03301727727654
3167,3.5580150243354
3168,3.93551584126846
3169,3.71916624026317
3170,2.04162393078973
3171,2.73543476587043
3172,2.29190560131389
3173,0.616823651941761
3174,2.76064241458691
3175,1.49662494569702
3176,1.84144737862294
3177,0.562211250980175
3178,-0.126623129314018
3179,0.176842926111327
3180,-0.180645193242063
3181,-0.819909744507204
3182,-1.09028856331151
3183,-1.5423219456456
3184,-1.4898472497819
3185,-1.60144872867398
3186,-2.77297019858922
3187,-3.08622383757137
3188,-2.257220260759
3189,-3.43648091385988
3190,-2.36285536613866
3191,-0.791045761509576
3192,-2.50540201045587
3193,-1.49259866405445
3194,-1.65174884758195
3195,-1.26037523770097
3196,0.288204584723322
3197,0.286426083751488
3198,-0.259367208173722
3199,-1.54028307305814
3200,-2.1649722241752
3201,0.775581937743683
3202,1.59672004051231
3203,0.563942630932698
3204,1.04077877897533
3205,0.552023130599515
3206,2.03285725400921
3207,1.60924901377145
3208,1.97751086623581
3209,-0.007650189932327
3210,-0.731726778528689
3211,-0.468225851451574
3212,0.653994864428756
3213,-0.337483112982794
3214,1.92337153611386
3215,2.64532024227938
3216,2.6643120274019
3217,0.963135952200535
3218,0.635802675563257
3219,1.18984041502124
3220,0.222015088549173
3221,-0.528951407035858
3222,1.6586157989456
3223,2.00367029218608
3224,-0.061039749382805
3225,-1.40156006538761
3226,-0.308754489225098
3227,-1.21429225105272
3228,0.16088427106739
3229,-1.7483017146655
3230,-1.95128399890624
3231,0.244002545701573
3232,1.0817520457638
3233,1.87468894288581
3234,0.019345462525507
3235,1.56851141501527
3236,0.87099659072167
3237,-1.55367047458203
3238,0.146352228741565
3239,1.22355302223133
3240,-0.239330503249891
3241,-1.47493802343039
3242,-2.59258797923951
3243,-3.8138822921326
3244,-4.84568526046258
3245,-3.97908368042074
3246,-3.92809761758354
3247,-3.79001103824504
3248,-3.9230823177079
3249,-3.03556157999354
3250,-2.96240969845012
3251,-2.6288783679334
3252,-1.4669780398621
3253,-1.32099465064238
3254,-3.44765256181359
3255,-3.5710278338619
3256,-3.71343438956369
3257,-3.25619717063909
3258,-1.94607526989562
3259,-4.45515666676854
3260,-3.92951322699272
3261,-3.07029653572033
3262,-2.55840529837193
3263,-2.26927317193477
3264,-1.20640333929856
3265,-2.22704839753031
3266,-1.76916680059527
3267,-0.50220251672181
3268,-0.494414314177661
3269,1.14138791442899
3270,1.77318007629545
3271,1.33057711401563
3272,0.908966515673262
3273,0.404762730684451
3274,1.08862281548278
3275,0.379228523439956
3276,2.79176175047761
3277,1.90681908565598
3278,2.36049839761357
3279,0.743536295399648
3280,-0.20861430061442
3281,-0.408692357789853
3282,-1.01473231824598
3283,-0.606371966452793
3284,-1.44885560611298
3285,-2.81030420902622
3286,-2.93796414483589
3287,-3.93611899012293
3288,-2.94000767751799
3289,-2.9059247132964
3290,-4.75887536222562
3291,-3.97774685665812
3292,-3.64482644861501
3293,-1.86506557175434
3294,0.187174878656601
3295,-0.213802407087842
3296,0.014173359016438
3297,0.591234668624051
3298,1.0599189550072
3299,-0.905769586635424
3300,-1.49576357042198
3301,-0.651278226257654
3302,-0.708766229495927
3303,-0.55608463069513
3304,-1.08065165815765
3305,-1.78014225684532
3306,-0.795939909847675
3307,0.244711710975531
3308,1.96045633785078
3309,2.42527593328973
3310,2.71630883184286
3311,2.2478860257632
3312,1.53904521759491
3313,0.69547305822336
3314,2.94629976746645
3315,3.25460878173062
3316,2.18852685838708
3317,2.19791763202211
3318,1.57467972883165
3319,0.704634689828558
3320,1.83525380806321
3321,3.403639639293
3322,4.15701106367832
3323,2.65185367018377
3324,1.98154850382425
3325,2.09494738296169
3326,2.01434548553414
3327,2.14070865193912
3328,1.82387064314017
3329,2.5340411654817
3330,2.00662881312541
3331,3.62070548486549
3332,3.59950254438612
3333,3.76384780270754
3334,3.90059091097812
3335,3.1977223216242
3336,0.520600555320406
3337,2.0672728953832
3338,2.47759235494189
3339,2.19325525521707
3340,2.91100553157434
3341,1.82427259674615
3342,2.38284779171625
3343,2.66229950327131
3344,3.99472676294653
3345,4.23176708811834
3346,3.72573506794261
3347,3.04682979337737
3348,1.86100168901426
3349,1.46338630850481
3350,1.93938474174318
3351,1.27452777251027
3352,-0.029199187671941
3353,-0.270108771939395
3354,0.587951275996567
3355,1.65453499749786
3356,2.5354715980806
3357,1.7936729314267
3358,2.98053448684935
3359,0.41108636165845
3360,1.75872347090242
3361,1.08834898159537
3362,0.775081215069092
3363,0.394694936515677
3364,-2.29839698660006
3365,-1.66633661961064
3366,0.364101299874375
3367,-1.54279063214113
3368,-1.11599090572081
3369,-1.93655705476544
3370,-1.2231154643968
3371,-0.658384682527913
3372,0.24100906499613
3373,0.356944456580346
3374,-0.839750760728771
3375,-1.91111788015246
3376,-4.44187283655243
3377,-3.83324784083156
3378,-3.77168951949182
3379,-2.12617760365099
3380,-1.29106666045136
3381,-0.577473873529361
3382,-0.084524921625161
3383,0.413306494859715
3384,1.50827828691011
3385,2.52053317832828
3386,2.32792020086412
3387,2.38937270772376
3388,1.51539200885104
3389,1.25648775541514
3390,1.94360723650338
3391,2.25150619409658
3392,3.83533509760334
3393,2.71502010497411
3394,3.2884944662841
3395,2.39265030634632
3396,1.48667128494248
3397,0.455097363823887
3398,1.0789318051013
3399,1.28685981112421
3400,2.43983230296549
3401,1.78389780142167
3402,1.69376353937254
3403,1.71143964601952
3404,1.54701602041739
3405,2.27919764009549
3406,2.65298981590044
3407,2.3741966946902
3408,1.14008036233039
3409,2.32017092925221
3410,2.32306700775989
3411,1.73916259144535
3412,-0.136505587639247
3413,0.787755047012554
3414,0.350466566189082
3415,0.281508114755854
3416,0.019785675472611
3417,0.141131921787195
3418,0.759918407907341
3419,0.852339283396437
3420,2.43246192515703
3421,3.80978149221267
3422,3.27149509802825
3423,3.67326224083998
3424,4.19131497424393
3425,5.37031222291859
3426,5.623175297178
3427,6.04001493135737
3428,5.37361757824035
3429,4.19380129475691
3430,2.91423959368342
3431,2.35272780171857
3432,3.40453835543241
3433,1.44475021785849
3434,1.50154343709484
3435,1.48518039455082
3436,2.41502757218645
3437,1.92101267184086
3438,2.95926237547431
3439,4.01012038791767
3440,2.929242952575
3441,2.67370700295688
3442,3.1681542456539
3443,1.44088956042916
3444,2.93983688390402
3445,4.73939772922713
3446,5.20803245278312
3447,4.01748571447332
3448,2.20868731117324
3449,2.10117339624363
3450,3.06525906424913
3451,2.9533649765054
3452,1.28022782756055
3453,1.92671418845102
3454,2.50797028213055
3455,3.71278859870455
3456,3.29341217677828
3457,4.28011260941239
3458,3.11582549230355
3459,2.58155621167279
3460,3.79696334341442
3461,3.43520227433451
3462,3.10729361357845
3463,4.14867208644569
3464,3.06502697628511
3465,1.20170432353172
3466,-0.020172329659596
3467,1.67987989427621
3468,1.62965082617452
3469,0.476767730162258
3470,-1.48444961826994
3471,-0.891742484146411
3472,-0.666831862293852
3473,-0.360344628365795
3474,-0.955560966993988
3475,-0.484853837702697
3476,-0.215336962023368
3477,0.239450698139276
3478,-0.146283437458179
3479,1.55699180407115
3480,0.451106276875912
3481,1.7040411992512
3482,0.688332247947532
3483,0.952255344418165
3484,1.03915501055876
3485,0.961410250130021
3486,1.09329173753502
3487,0.44597057028362
3488,0.330553036337205
3489,0.342326778689653
3490,1.69524013806367
3491,1.93170522810471
3492,2.84625609884787
3493,3.30086402937209
3494,3.511193051086
3495,3.0951160584333
3496,4.13867537975271
3497,4.22312550336129
3498,4.49785284676934
3499,3.26341529553193
3500,3.77694370321718
3501,2.46202285747433
3502,1.93350510037523
3503,1.47498447247109
3504,1.42534998583855
3505,0.6718884917437
3506,0.76259792152397
3507,0.911385820108865
3508,0.150972431836281
3509,1.13380569848038
3510,-0.359516167295348
3511,-0.723607869181308
3512,-0.433508371082099
3513,-1.00227243930088
3514,-0.413554586687692
3515,-1.11308288139689
3516,-1.70590443043881
3517,-2.98823111576865
3518,-3.29621840838412
3519,-3.54241023615563
3520,-2.1879585385003
3521,-0.346544086473898
3522,-0.395879928809774
3523,-0.184119370227271
3524,0.11003284548432
3525,0.402509774891637
3526,1.01167829792658
3527,0.419667889944653
3528,0.3570079456336
3529,-0.550762070064673
3530,-0.82361752154743
3531,0.88481211658484
3532,-1.3183938711823
3533,-0.528022644854752
3534,-0.583829796895661
3535,0.06501788905257
3536,-1.27960461729834
3537,-0.452897775872592
3538,-0.53088193833048
3539,-0.083836352351804
3540,-0.158466646584841
3541,-0.318009880109335
3542,0.226892615430044
3543,-0.264279172393615
3544,0.962379803514298
3545,2.12820769046285
3546,1.45779946362851
3547,1.13428022303881
3548,1.00162126190361
3549,0.57347235609433
3550,-1.00474203526129
3551,-0.545560044800235
3552,-0.016962762886935
3553,0.777063726500297
3554,0.82981098695894
3555,0.969714800450389
3556,3.86452831071477
3557,2.0313668875014
3558,2.51852450388268
3559,2.19778344139518
3560,1.60325158691082
3561,1.12178119139171
3562,2.46526508395505
3563,1.9394122354299
3564,1.77915225628999
3565,0.511750958136985
3566,1.28722005522007
3567,2.02879072280959
3568,2.08945201820406
3569,3.39408536823027
3570,3.09572631583269
3571,4.11272747620352
3572,2.02362420231718
3573,1.8787364571952
3574,2.42308704557193
3575,2.47195321864565
3576,1.98647107356089
3577,1.0939627100526
3578,1.94727083409614
3579,0.712851917915288
3580,0.59227954404355
3581,1.2662567705197
3582,0.045237096868715
3583,0.2600971791869
3584,0.78963693022999
3585,-0.813253329116263
3586,0.809085874885307
3587,1.47319871305581
3588,0.995229417534002
3589,0.888491487108831
3590,1.26340116857439
3591,2.48327576722959
3592,3.10669158411166
3593,2.21010094585445
3594,2.26269096403424
3595,2.62189854049484
3596,3.60302131294498
3597,3.9453960372981
3598,3.08722750848185
3599,1.06241757322134
3600,1.00637919689615
3601,1.1095410887115
3602,1.79324000594147
3603,3.02127459128811
3604,1.91204330273888
3605,1.1843946838255
3606,1.77973419769692
3607,0.600770362047335
3608,1.35799047040143
3609,-0.140205434819195
3610,0.016909978183183
3611,-1.02804401003843
3612,0.092796409985868
3613,1.53500542750452
3614,1.81960258997858
3615,0.365802487173273
3616,-0.866246034186307
3617,0.430773143758429
3618,0.538781801879278
3619,0.769383950613022
3620,1.49660578087062
3621,2.14444157402781
3622,2.28195781056472
3623,3.56743532913097
3624,3.37448230950434
3625,2.11831334165741
3626,1.48879683724867
3627,0.380620461472235
3628,-0.988193316123817
3629,-0.971038769102585
3630,-1.45182705045117
3631,-1.56700333991408
3632,-0.099484817028319
3633,-0.108263314304329
3634,-1.84518302681657
3635,-2.38055357078914
3636,-1.71756835663604
3637,-1.7682596752524
3638,-0.339284793031616
3639,-1.18132367766618
3640,-1.43658326769188
3641,-3.03197449479786
3642,-2.38416957732705
3643,-1.18542138991173
3644,-2.50149271505251
3645,-4.20578788928131
3646,-3.50272374733756
3647,-3.38503923065492
3648,-2.37577767253111
3649,-1.47748703068186
3650,-1.34015524755156
3651,0.874928291303468
3652,0.220045905672438
3653,-0.923705726249549
3654,-0.385136120883886
3655,-0.061098862059364
3656,0.559978193795785
3657,-0.703671416282343
3658,-1.05225572404729
3659,-1.20360287141402
3660,-1.14299890821942
3661,1.2002063493243
3662,-0.214986807358074
3663,-1.47182236687993
3664,-2.1991099559378
3665,-1.0800147635644
3666,0.698913869446107
3667,-0.100835061726542
